id,text,sentiment
272629662553866241,"b""@kristal_bailey I'm actually probably gunna buy it. (Danny Elfman enthusiast, can't help myself!), but i'll let you know tomorrow!""",positive
243995106741473280,"b'Everyday I\'m like ""shit is it the 17th yet!? Did I miss the Kiryu project!?"" &gt;&lt;'",negative
264256616872955904,b'yahoo fantasty basketball league. just sign in through facebook for an account. send me emails i need like 20 ppl leggo! draft sundy 4th!',neutral
264097409020329984,"b""So its sake at Gui Sensai's tonight hmmmm interesting, although I may just spend time with Naruto, we rarely have any time together""",negative
261654751610023936,b'Sone_Jai recommends Last Friday Night (T.G.I.F.) by Katy Perry. Listen to it for free on Deezer! http://t.co/6bi8u5Sc',positive
235407422200631297,"b""If you participated in our Adult Summer Reading Club, we've got a great program on Saturday! Laughter Workshop: http://t.co/qcEQc5O1""",positive
285878615487418369,b'@iStaiNViLLe I honestly thought you guys would play like shit on Sun after Sat Nights festivities...just shows how boss Envy gets down',positive
261326280094523393,"b'but mitt rumnee, wat are you gonna do wen its dec 21st and the apocalypse comes and Kony is the ruler of the world'",negative
266350263764393985,"b""Impulsively bought Resident Evil: Operation Raccoon City. Probably won't play it till tomorrow though. Have so much editing to do with 06.""",negative
256074478390505472,"b""Problems for Newcastle Utd with new sponsor as star players may oppose Wonga's loans on religious ethical grounds http://t.co/iPaIMOs8""",negative
261026742016303104,"b'Bersani, supports stability agreement to secure government: (AGI) Rome, October 24 - Tomorrow the agreement on t... http://t.co/ew0JWQgD'",positive
225345334921007104,b'@paulbtwitt is such an encourager! Loved the conversation on the way home from Barbarians! Ready to action tomorrow!!',positive
227032521731371008,b'@shivani_roda @Nehal_C its better you come tan at Hollywood Tans in JBR instead of burning in this MAD sun...call us on 04 458 4004',negative
250863677891284992,"b'...woah, Deezer. Babel only came out on Monday, can you leave it up for longer than a day to give slow people like me a chance?'",positive
248586623401459713,b'@joseparthur at work humming yer only job..Lucky your coming back in November with RNDM . Yay for Montreal',positive
249937241579851776,b'Do Endsmeat? Sharon Stone Rushed To The Hospital! - Oh no! Sharon Stone had a health scare on Saturday when she was ... http://t.co/EthDVGiF',negative
275583523442806786,b'I gonna Jiujitsu training tomorrow wanna fight with strong guys hihi',positive
209969665567494146,"b""Today's a great day to splurge on an awesome bottle of Hollywood Tans lotion with our Treat Your Tuesday daily special! Call 866-970-8267...""",positive
262250376819007488,"b'Deron had a cortisone shot on Friday and said he is already feeling better. After sitting out today, he said he will practice on Sunday.'",positive
246102730400227328,"b'@bdd9 Every day from work, Monday had the Paley screening, Tuesday had to run errands, tonight auditions ran late. No break yet. :('",negative
240495344952164352,b'Heard the raw recording last night from @therealjoburt &amp; #TheJoBurtExperience at the Back to Earth Festival on Saturday. #Amazing! So proud!',positive
250930638704758784,"b""@RyanCharlie hahaha just to Mitcham! thank god ! Yeah it's usually a Thursday but I've got a week off now for Shans bday :)""",positive
218353395604533249,b'DSQ Band will open for Air Supply July 29th at Winspear Opera House!!! Come see our first concert with the full... http://t.co/IimcuIAx',positive
263017200225501184,"b'Payton Manning will win comeback player of the year and might even win 5th MVP.  Still a lot of season to go, but Manning looks great.'",positive
270680248692125696,"b'@LisaMonroeNow Yep, it should be pretty good. Did you see our interview with Morgen about Crossfire Hurricane? http://t.co/bLimFNo8'",positive
264050098814722048,b'DST ends this weekend.  We fall back Nov 4 at 2 am. Thanks for @EricFisherTWC for the reminder.',positive
264135129553854466,"b'@DJDannyF never listened to the 1st. hard to ignore the 2nd working at HMV! but like most things, just got overplayed. agree on the 3rd.'",negative
264142939503079424,"b""Ahhhhh I can't wait til Laidback Luke drops show me love &amp; speak up tomorrow! Last time he dropped them Sooo hardware!!! I love him!!!!""",positive
268367467615768577,b'the 1st sentence i said at the til definitely wasnt in a Liverpudlian accent and i definitly didnt have to keep it for the whole transaction',negative
250258794284711936,"b'#Vote4UrDAYUMSelf Comedy Show w/ @Ali_Speaks TOMORROW @ the Houston Improv, 7:30 PM. FREE SHOW! Get... http://t.co/by9COiwf'",positive
261173963957358592,"b'Fed Keeps Rates Low, Says Growth Is Moderate The Federal Reserve stuck to its assessment Wednesday that the econ... http://t.co/bXdixqRy'",positive
217086883996512257,"b""Why wouldn't Tim Byrdak start the 8th with a heavy lefty lineup? Makes no sense. Shows with the homer. #mets""",negative
264326040820801536,"b""Home from MYSA conference. Glad it went good after all the hustle and bustle. Haha I missed work and tomorrow, I'm doomed! :p""",positive
248288154401005568,"b""@EGiNcontrol Saw them at Riot fest last Saturday in Chicago.  Hopefully you'll have a moshtastic time like a I did!""",positive
200988311312019457,"b""For fans who can't make the game, USF Baseball's series opening game against 2nd place UConn will be on CBS College Sports, First pitch at 7""",negative
216851852959031296,"b'Assad continues to bombard #Homs, 4 the 17th consecutive day, mobile ntwrks off 4 the 4th day, mjr battles around Baba Amr #Syria'",negative
201218496850440193,b'@raffthenurse @CarolineKin - the sun is shinning so Happy Nurses Day!',positive
244554484850782209,"b'@faunefatale Where is it so that I may claim some? Also, now that I live here, I should probably try and get together w/ you &amp; Maite'",positive
259394650945761280,b'Yeaa so going to DMU is looking like a myth  tomorrow',positive
260803635221512192,"b""@Henry_Goodwin hah trust me I'm worried for tomorrow got a match against tooting and Mitcham first! ! Perfect day minus seeing @t_santoss""",positive
262131102137860096,b'Sign of the times for once powerful Cosatu? @TimesLIVE Black shirts see red at Cosatu march http://t.co/VNiXvhdf',positive
249955353020747776,"b'Someone runs the wrong route on 3rd and 8, but Andy Lee saves it with a MONSTER punt. Special teams to the rescue?'",negative
263961058346164225,"b'So sad to see the Broadwalk in Atlantic City destroyed, we were only there back in April - hope they can rebuild it #AtlanticCity #Sandy'",negative
264057815734312960,"b'IRENE+JIMMY who married in Bhutan, had a 2nd wedding in Taipei. Couldnt make it but our associates MC &amp; Jean-Michel did:http://t.co/3fMmEu2S'",negative
190247312830898177,b'@Diarmuidm77lfc4 Ya our game in hand is v Bolton!!!!!. 6 pointer ha!..Playing Norwich last game of the season!.#hopeless',negative
241366253837615105,"b""I'm ready for Saturday Kenan Stadium is going to be loud and proud for the Tarheels you ain't ready Elon #TarheelNation""",positive
263556575996821504,"b""#Portsmouth: Pudsey pays a visit! - IF YOU went down to Cascades on Saturday you'd be sure of a big surprise. http://t.co/rAr0ufU8""",positive
262034944249982977,"b""@sandyboxx @trafiuddin @sawsjabr @amreen_taher ya which plans lol? And btww amreen can't even come Friday to the MSA event she has a bday :(""",negative
254007297762807808,b'Bummed to be missing the Afgan Whigs &amp; Eagles of Death Metal show tomorrow night in NYC. That will be a rocking good time',positive
250144046020960257,"b""@sidelinescouts in case you're curious, Andy Lee outscored all the nonQBs in my fantasy matchup. 2nd place: Moorman. 3rd: Larry Fitzgerald.""",positive
210471808401555458,b'I want a 16th birthday like My Super Psycho Sweet 16 with extra pyscho.',positive
259629632981172224,"b""@palsishere  Will go near Interlaken, don't be surprised if my pics tomorrow look familiar to you:-) Region's super popular in Bollywood:-)""",positive
253308473612316672,"b""i'm so tight because i'm taking the HSPA tomorrow and am gonna miss some of my classes.""",negative
259000572873670656,b'At the Chevy Youth Soccer clinic on Tues. A was too young to play but pretty stoked with his free shirt http://t.co/i2GStQGe',negative
261079685386092544,b'3rd day of TAKS test . Hope i do good . Lol',positive
213801436025323520,"b""@michaelaconlin: I know I'm late, but I enjoyed meeting you at Paleyfest in March!  I am from Bethlehem, PA. Love you on Bones.  :-)""",negative
259590648104091648,"b""I remember the days of strong women in politics, Judy LaMarsh, Flora MacDonald, today's Maude Barlow, Eliizabeth May.  not liars Hebert!""",positive
270578824389988352,"b'@Clemmo316 hello MAITE good to hear from you sa. No worries sa, already spoken to JJ. Good man, carnage Sunday sa'",positive
209175728653209600,"b""We're not dead yet, just busy setting up Figments Media. We promise to have an update sometime Monday, do you want MK or Star Wars Weekends?""",positive
263655896217972736,"b'@Robynnn_b just me and Iona I think, you are very welcome to come though, I may need the support! Haha'",positive
175080776684146688,"b""It's not Ben Howland's fault that Reeves Nelson has self control issues, and there's no way he gets fired with the recruits he has coming in""",negative
261520543570857986,b'Uber socialist Mehdi Hasan on #bbcqt panel for 5th time since #GE10 - More than any other panelist. Does he have a season ticket??',positive
241801457827975168,b'Euro Wayback Playback mood is upp through the roof!!! I wish it was wednesday at City Nightclub :( y u no there Z103.5!!!! :(',negative
258913337759371266,"b'If Spurs beat Chelsea on Saturday, it will set a new club Premier League record of 17 points amassed after the first 8 matches of the season'",positive
254147341681061888,b'Book Depository may be cheap but the inferior printing quality of some of their products is almost not worth it.',positive
249284824446156800,"b'Another great night in Split, off to Hvar on the 8:30 ferry tomorrow morning... dreading the packing but excited to get there!'",positive
263849765085782018,"b'#TalkLikeYourBestFriend\n\n""OMIGOD! Lets go to the beach. No, let\'s go to 14th street. OMIGOD!""'",positive
217802733502201857,b'June 13th is now Matt Cain Day in San Francisco!! He also just got the key to SF.  #perfectGame',neutral
264100039331307521,"b""He going to the fair , on Saturday &amp; I'm going to be out of town ! Mann BULLSHIT""",negative
195415397032407041,"b""Quevega is even money to win the World Hurdle with @paddypower. Well Happy Thursday to me #sheisthefemalebigbuck's""",positive
262761733909774338,"b""I just want Friday to get here already! I'm buying Resident Evil Operation Raccoon City! ;D""",positive
264157472518979584,"b'Managed to convince my kryptonite to swim with me, this should be interesting. And hopefully the Internet will will restored tomorrow.'",positive
231339404671721472,b'@CarrieHFletcher are you going to be at Hype Park tomorrow? :)',positive
259598130465607680,b'@Efesque97 center stage on this 4th album &amp; all the ones following it. I think you speak for all Lovatics on this one Mah. The day she can',neutral
260825612774699008,"b""@CNBC didn't iPOOP just came out with 3rd gen IJUNK not to long ago? why the 4TH??? CUZ they CAN NOT compete with SAMSUNG, ASUS,NEXES.,,,..,""",negative
282516520049983488,b'The Graduate @_mslee_ and Janee no wait Renee or Danee or was it Shanee no it may be Lanee *shrugs* http://t.co/QjcqqHdT',negative
264133091398914049,"b""@Gemma_Lordan Don't worry I'm sure you passed it! Any more exams this week? I'm good, got a job in HMV today so starting Monday week :-)""",positive
263196099857244161,b'This Monday come and laugh your hearts outs all @kenyakona with  @JalangoMwenyewe @Otos @Mashamba at Hilton Hotel',positive
223853872802836480,"b""so i've been sat watching the junior champs not realizing the london grand prix was on -.-""",positive
256108813176938496,"b'EVENT: Tomorrow, 10/11 at 9PM we will be having an event ""Invisible Children"" in the Commuters lounge - MAKE SURE TO COME THROUGH! :)'",positive
243855559865032704,"b""See everyone at the Gin Mill on Saturday!  Looking forward to another great Irish celebration!  Bring your high 5's!""",positive
262620394232610816,b'The Cab will be closed Monday and Tuesday  due to the weather conditions of Hurricane Sandy. We appreciate your... http://t.co/fUf0CrCA',negative
264042649537880064,b'I just drank a 5th of vodka dare me to drive? - Marshall',negative
228206888364417025,"b'Enjoy the first single ""Ashes"" from THRESHOLD\'s upcoming album ""March Of Progress"": http://t.co/sFKm7lRm'",positive
269968588113342464,b'Score! I can say i had a nice day at the RNDM show on Thursday :) http://t.co/OMrBENiH',positive
263964706295930882,"b'Daylight Savings Time is Sunday folks.. and we ""fall"" back.. maybe that will give some of you lethargic losers a reason to be early to work.'",negative
240456722743963648,"b'@Divine_MMS Hi there Vinny, i heard u\'l be in ""wansapanataym"" this coming Sat. and i am sooo excited to see you on T.V., I love you Vinny&lt;3'",positive
227852114095915008,"b""@Mimii_49 I don't know what is going on with your phone but what's going on tomorrow for Hype park?""",negative
236406846481629184,"b'@CallMeKallam Anyone who plays Football manager knows Vermalen is 1st choice captain. Besides, Arsenal play better with a defender in charge'",positive
250423790453022720,"b'@kurteichenwald Nov 7 Conservatives will be grumbling, ""I *KNEW* we shoulda gone with Gingrich"" Their support for MR always half-hearted #p2'",negative
220527633610448896,b'Very excited about Roskilde Festival tomorrow! On Pavillion stage at 7.30pm @orangefeeling',positive
253331546201800704,"b""i'm taking the CAHSEE (I've never taken it bitches so stfu) CSU &amp; UC applications are in progress, and i'm taking the SAT Saturday. fuck -.-""",negative
249401003013730305,"b'@iballindia "" #iloveiBall "" I wish kareena kapoor a very happy birthday, may this \'heroine\' be blessed with national award'",positive
261615048982675456,b'Watched the PLL Halloween special. Good!! Have to wait till January for its return.',positive
264142939503079424,"b""Ahhhhh I can't wait til Laidback Luke drops show me love &amp; speak up tomorrow! Last time he dropped them Sooo hardware!!! I love him!!!!""",positive
261230922609852416,"b""Last night we were named NZ's 27th fastest growing co. in the Deloitte Fast 50. Our 2nd year making the list and we are totally thrilled!""",positive
263941849096544256,"b""Was totally looking forward to movies tomorrow :( oh well I'll just have a Naruto marathon at home by myself or something haha.""",negative
240427760684785666,b'Finally made it back from French storms to Luton sun. And in time not just for acting debut 9pm\nbut Jimmy McGovern on @richardbacon 215pm',negative
216121340007153664,"b""No idea how I'm getting to my gig in Lechlade tomorrow. Anyone going? Happy to pay petrol if you could give my girlfriend and I a lift.""",negative
216916166332002307,"b'@Martynshaw when mccann got our 3rd goal ian Bennett turned and winked to us posh fans, he loved it #trueposh'",positive
281631479182815232,"b""I'm going to play my Cartoon Suite as part of EMF's Ear to the Earth festival at White Box Saturday 22 December 8pm. See you there!""",positive
178271037396492288,b'At the BNP paribas Open in the hot sun.   I know some of you would love this weather and the tennis.',positive
262222146045112322,"b'Delicious Comfort food on a cold saturday: Braised Ribs with Apples, Onions, Potatoes and Sauerkraut @... http://t.co/aOfXYeAa'",negative
199730333225189376,"b""Really should get some sleep since I have the CASHEE makeup testing tomorrow. But I'm not, the usual.""",negative
267677838897999872,b'I live in hope that Diane Keaton in Baby Boom will be on my Sunday afternoon TV screen some day soon. Man alive I love that film.',positive
263800298538168321,"b""Derrick Rose may be the worst at doing press conferences, he can't talk to save his life""",negative
277150163431211009,"b'Best way to spend a Friday afternoon, watching the new Batman.'",positive
269276998029955072,b'@theweeknd Amazing album!! Also you may be responsible for a new Baby Boom #Trilogy#babymakinmusic',positive
258642213762920448,b'So living the 6 figure life may be nice.. I think it may be neat.. Mr. Miyagi taught patience! It will come!',positive
252752693590904833,"b'Some ""Baby Boom"" with Diane Keaton and corn flakes - Happy Monday!'",positive
233671971303464960,"b""@LFC it may have been against the minnows of FC Gomel, but a great performance from Rodger's Reds at Anfield tonight, and a great start!""",positive
258932266707865601,b'See ya in Victory Lane Jan 1..no more twitter vx your one of the best things in my life ...try not to be mean GBU',negative
256395065021313024,b'#BreakingDawnPart2 The Saga may end but the love and friendships will last 4ever #LoveIsLouderthanRollingTheFinalCredits @kellanlutz',negative
262962812660350977,"b""Still struggling with What's That Noise?  If Gazza doesn't get a winner this time, there will be a new clue with Pete after 8am tomorrow.""",negative
282212219842883584,"b""@0_ofrann they released the Retro fours bred during Thanksgiving break on black Friday. Holy shit 4 bills they are 180 aren't they""",positive
254581658978754560,"b""@SallyDaisy10is yes, that's what he wants to avoid. Stay in US in Feb, maybe play Delray, then Indian Wells / Miami.""",positive
264154867055079424,"b""Ok going to Laguna... Be back tomorrow.. No wifi... Can't use my phone to have Internet cause more bills are coming.. Bye guys""",negative
227296722861309952,"b""@neilpressimone the congrats one? Thanks btw. We race at LVMS in Sept and Nov. Not sure if I'll do the September one though""",positive
264227542951682048,b'@smithwhitney I think a trip to the good old Orono on the 17th or 18th would be a fab idea :)',positive
258647935586283520,"b'nice little write up in the Gazette, good job COSMOSTANZA!!! the first GrannyFest should be great fun, this Saturday 4:30-11:00!!'",positive
265664321860825090,b'@SOYALEXGUZMAN Good Night we waiting for tomorrow can we have TWITCAM please with Maite',positive
281320661438320640,"b'I may be in the minority, but I think Kenny Lofton may have been wronged by The Hardline. Decide for yourself. http://t.co/gmsvRJJw'",negative
196206481463443456,b'De La Soul the 25th of July in Amsterdam! Ah I wanna get my DeLa Dunks signed!',positive
256086536033038336,b'I bought an ecig through the sun paper yet not allowed to use it while watching football at Newcastle Utd',negative
271211509131116544,"b'May 21 2012. The biggest day ever for Chelsea fans. One year later, May 21 2013, the biggest event on that day is the Chelsea Flower Show.'",positive
247712189635497985,"b""We are so excited to celebrate International Women's Friendship Month with you! Be there tomorrow in Eleanor Searle at 5:30 PM :)""",positive
248985462885187586,"b'For the 3rd year in a row,I total spaced and missed International Talk Like a Pirate Day...Argh'",negative
270238894119849984,"b'Watching Crossfire Hurricane chilling in bed, while being ignored!\n\nTop Sunday... Not the last bit though!\n\nThats just stupid!'",negative
235389085252993024,"b""http://t.co/FiwKBr3B C'mon Hollywood: We need more quality sports films!: Seeing as the 2012 Summer Olympics was ... http://t.co/UK74oYfN""",positive
251256906046373889,b'Get ready for Jouvert on the road in Miami on Sat Oct 6th Central Broward Regional Park hosted by Miami Broward one Host carnival',positive
234521427942989824,"b""If you uploaded videos from Kina Grannis' concert last Wednesday, send us the link so we can share it with everyone else! Happy Sunday! :)""",positive
263351004559466496,b'@_L33GOV_ I have the big Ipad3 I love it but for reading its too big my mini comes on friday',positive
201170312388296704,"b""When a child comes to the World, he makes his 1st landing in the arms of a #Nurse Lets wish all of them a 'Very Happy Nurses Day'""",positive
261846418719899648,b'Cold front in the Metroplex! Happy Friday! :) http://t.co/tuvYO9Kq',positive
195331641244262401,"b""The only thing that will get me through the PSSAs tomorrow is knowing that I'll never have to do it again for the rest of my life #thankgod!""",positive
257476777633517568,b'Looking forward to presenting at the @SAANYS conference tomorrow in Saratoga and getting to spend time with Jonathan Kozol again. #edchat',positive
248586623401459713,b'@joseparthur at work humming yer only job..Lucky your coming back in November with RNDM . Yay for Montreal',positive
250079166278533120,"b'Child Support Division of Hosts Employers Symposium ""Bridging the Gap"" This FRIDAY #Guam. http://t.co/ELEThJSL'",positive
259673329659699200,"b""The last time the Bearcats didn't have Walt in the starting lineup, September 12th 2009. 41 straight starts have come since that game.""",negative
262647787236245505,"b""Bayern Munich coach Jupp Heynckes insists his side won't be fazed by the shock loss to Leverkusen on Sunday - http://t.co/E0ctlsyA""",positive
264015092327280640,"b'@quinlivan ""and I waslike OMIGOD! FIRE! And then I waslike OMIGOD? You know? FIRE? And I was likeAH MAY ZING you know..hang on? texting""'",negative
263316127684386816,"b""TUESDAY night IS BOGO FREE PIZZA!! Can't beat that. See you for DINNER!!! Brickhouse Pizzeria and Grill""",positive
276021073219313665,"b'Danny Elfman\'s score for ""The Silver Linings Playbook"" just may be the oddest but most intriguing score he\'s composed since ""Sleepy Hollow"".'",positive
252739722143735808,"b'Welcome October...6\'o Clock Series ""How To Rock A Career Fair"" (IUP/HUB); Indiana Free Library Great Books series with Dan Shively 7:30PM...'",positive
233897419757199360,b'hbsbhsdv might be going to see sweeney todd in west end on monday! Imelda Staunton!!!',positive
263721184561070080,"b'#4gworld Small Cells backhaul, it may be that LTE is connectivity and the raw LTE speeds is only available where you can get good backhaul'",negative
261616524731756546,b'Just watched Undertaker vs Triple H from Mania 28. Even better the 2nd time around!',positive
275682085975515136,"b""I made the leftover Halloween candy last until December 3? I . . . I don't know who I am anymore.""",negative
238204754566721537,b'If you are still mourning the cancellation of the Great Yorkshire Show why not head to @aldandborshow at Boroughbridge on 2 Sep!',negative
261851461053464577,"b'@sjbean24 Yes i only mentioned to Julie the other day,but now im back on 6 days a week we are only limited to Sat Nights,if thats any good.'",positive
217052088771936256,"b'I love ICONiacz that stand up for the Boyz and the ICONiac family. We may not have the biggest fan base, but we sure do have the strongest.'",negative
243045724235919360,b'Short week at the TDR Shop in NC...tomorrow we will head to Eldora Speedway for the 42nd Annual running of the... http://t.co/VdOAziM5',negative
279960686950498304,b'Good way to start the day.  #NowPlaying How to See The Sun Rise by Ben Sollee on #Spotify  http://t.co/rAZ7c08C',positive
230420446145835008,"b'All Nurses SPECIALY @itsher91 &amp; @salbiahhh ""Happy Nurses Day. Even if it may be a tough and tiring work for you. Never doubt your job."" :))'",positive
250920615190605825,"b'Support the relief works for one of the most affected regions ""Tohoku "" in Japan earthquake &amp; tsunami in March... http://t.co/wt85vwZo'",negative
263470503635857408,"b""so glad I don't have to retake the Pssa's tomorrow. Good luck to the 200 some that do. Hahaha #ratchet""",positive
263258537617149952,"b'@admh86 @ashleydp15 looks like we will be headin the charleston again, jan 4 WINTER JAM!'",neutral
264095473068027905,"b""With SNSD's new single out just in time for my gig at 7th Heaven do you think anyone would notice if I dropped it in? http://t.co/ZQnFiNcg""",positive
262831491577417728,"b'@Sherry_Khan1 In Taipei, Taiwan, having a great time so far, the international faculty is really good, my lecture is tomorrow. Bye'",positive
247549865633140736,"b'ASU Pajamas or Northglenn Pajamas tomorrow? Trust me, its harder than you think.'",neutral
208663891746623488,b'Great sets as well by @lambofgodband and @MfnH. We do it all again Sunday at Rock Im Park. @MarkDuaneMorton @TheGeneralMH',positive
202975390170484738,"b""I'll be writing in Dennis Kucinich for President this November he is the best member (former) of Congress and the best politician in DC""",positive
262855261369278465,"b'@Harry_Styles Heard the song &amp; I think this album is going to 10000x better than UAN, btw tomorrow Im coming to London, wanna see you!'",positive
246331370849329152,"b""@BubbaNicholson what is going on young man! TEAMLTD misses seeing u on Monday's at The KEE for our 'casual' drinks. Catchup in Toronto soon""",positive
258694190932836352,"b""This guy that just sat behind me smells like body odor and curry... So i didn't have to turn around to see who it was. Obviously Joseph Kony""",negative
249398744745918464,b'Saw you at Riot Fest last Sunday-incredible as always-this will be my fourth time seeing you all. LOVE to you! http://t.co/H01tJ9d7',positive
248566075648790529,b'Ahoy matey! Did you enjoy International Talk Like A Pirate Day? Celebrate it again with us this Saturday at the museum!',positive
220443255005917184,b'Back on the road again....heading to Denmark. Tomorrow we rock Roskilde Festival alongside one of my favorite... http://t.co/ma1iHgQe',positive
249466761689321473,"b""Would love to see @keedamusic at Westfield Parramatta tomorrow, maybe you'll come by? I wish! :) &lt;3 xo #justsaying""",positive
223733038721400832,"b""I can't believe i forgot today and tomorrow is the aviva london grand prix at crystal palace!""",negative
272125978296320001,b'I miss Black Friday with @LaidBackWlove . When her mother always had us eat up all the Thanksgiving Leftovers !',positive
254040273603153920,b'My favourite runway so far during Paris Fashion Week was #LouisVuitton. It bring us back the SUN #Yellow http://t.co/gHSTHMSS',positive
232110769381208065,b'Okay so change of plans startin the Sydney dalton diet tomorrow because we couldnt get to the store yesterday',negative
264150125063057409,"b""@DanielCharles96 ah. You may survive it. York may have a word with you about it. He's a dick. A fucking 5's too short for his liking""",negative
263684648192835584,b'Lack of LTE may cause Google Nexus 4 to flop: While Google is expecting the Nexus 4 to be a strong followup to the... http://t.co/5fUfQf3u',negative
237890878411255808,b'Feels like a Monday. (@ FM Kirby Center for the Performing Arts) http://t.co/6xntLO5i',positive
178776453427630080,b'ANDY MURRAY CRASHES OUT Andy Murray suffered a surprise early exit from the BNP Paribas Open in Indian Wells.  http://t.co/V7c1Dmjt',negative
230485848196530177,"b""I have a 150 minute flight tomorrow morning. #fuck #sleeping #tonight. I'm going to sleep on the plane, and listen to Yoko Kanno.""",negative
247020791894515712,b'I love the Triangle RT@thedevilwolf: This is really going to hurt Virginia Tech on Selection Sunday',positive
220807947368931328,"b""Mrs Splash can't wait to meet everybody for the Early Years dance workshop, Sunday am at Splash Dance. Thanks @Dance_4 http://t.co/yTzIHIOV""",positive
259620269570805761,"b'Katy Gallagher just so much more intelligent and gracious than Zed. May not vote for her party, but respect her as Chief Minister. #actvotes'",positive
222344393095516160,b'@verojecsguard I may have to do that. :) Did you see my Disney pics from Star Wars Weekends?',positive
256591748342616064,"b'Top story: The sun sets in the town of Interlaken. #2012atws #expediaatatws #photos http://t.co/v7sCHJdI, see more http://t.co/s9LfyRtp'",positive
269124991642132481,b'@centuryblu Thanks again for tix to last nights Passafire show! Bout my tix to the RNDM show for tomorrow night!',positive
249379718518951936,"b'Park chillen with both Bookers, J Wall and OT. Lawd help me jeeyyzus. Part 2 at Cafe Asia tomorrow w @eVIPlist and Josh Howard #leggggoo'",negative
237952001231704066,b'Buzzing for Eagles of Death Metal tonight. Tuesday is the new Friday.',positive
223427807194255360,"b""It was such a shame that the Great Yorkshire Show was cancelled but we still really enjoyed Tuesday and can't... http://t.co/e0kFOl6A""",negative
249162650829877248,"b'Happy Friday everyone! Check out Leah\'s pick of the week:\n\nGlasses: Oliver Peoples ""Bacall""\nSunglasses: Miyagi... http://t.co/whEWyQ2D'",positive
235025681187229696,b'Little bit excited about going to Hvar on Thursday with @joemarkowski @tomfarrant @rotundwill #bringonthesun',positive
206125762443620352,b'Special from Tim Brown ONLY tonight and Saturday!!! Copper River Salmon (available only for 3-4 weeks a year) http://t.co/DcCGzs9R',positive
257818565669969920,b'#syria 14:oct\nPicture for the fighting yesterday in Karm eljabl\n\n@SyriaTweeten http://t.co/7T3ErEOm',negative
264189722094624768,"b""The Spurs don't appear to be missing Manu Ginobili right now but they may get him back in the lineup on Saturday. http://t.co/Whx31Aq9""",negative
254281107493777408,"b'@TEEN_TOP oh noooo... i am really confused of chunji\'s age.... is he 20 or 19???? i just tweeted and said ""happy 19th birthday to chunji"" xD'",negative
272978007407349760,b'A quality weekend in Manchester with @shauntengland :) Runrig were superb on Friday night!',positive
221631305480290304,b'Turns out Yoko Kanno is the perfect soundtrack to a rainy Saturday morning.',positive
264167170261516288,b'Dad just said if Obama wins on Tuesday he is moving to Cuba #dontknowwhatyourtalkingbout #butok',positive
263432435772051456,b'I love Robert Griffin the 3rd !! :)',positive
255782747879116800,b'Great times and great show last Friday night with Ben Sollee!  Thanks to Ben and Headliners and everyone that was... http://t.co/ZjEgtBh8',positive
254314417527865345,"b""Psst... here's the latest... the FASHION SHOW starts tomorrow at 1:30pm featuring SPLASH DANCE, LULLABY, &amp; YODEPHY! #BUZZ""",positive
263740575453417472,"b""Don't forget to set your clocks back this Saturday before you go to bed! Daylight Savings time ends on Sunday,... http://t.co/ZrrSdBJa""",neutral
253478126091399168,b'Carles Puyol will miss the El Clasico against Real Madrid on Sunday after dislocating his left elbow yesterday. #LaLiga #LigaBBVA #FCB #RMFC',negative
254675221431332866,"b""My Tarheels beat Virginia Tech! #TarheelNation Now it's time for my 2nd team to beat Texas! #MountaineerNation""",positive
264194927553024002,b'@Monzzz330 were fucking going to Taco Bell tomorrow',negative
263053946766123010,"b'Free pick Friday was strong this weekend with Ohio State  #Steelers, \nand #Falcons getting the job done. Enjoy #MNF!\n\nhttp://t.co/idYGpj0D'",positive
263311888446795777,b'What position groups do the New Orleans Saints need to upgrade most?: Problems may have to be fixed during the o... http://t.co/IVxyFFDZ',positive
270202429981724674,b'7 Dec going to Hat Yai :)',positive
268411102218555392,"b""Reminder: The Mobbies (which celebrate the area's best Internet folk) are tomorrow night at Creative Alliance. http://t.co/fUDZNM5Z""",positive
261356792687247360,b'Well yall are gonna forget about this tomorrow anyway just like KONY',negative
238910070786768896,"b""@BBCSport #bbcsportsday c'mon guys, what about #LFC away 1-0 win at FC Gomel in #Belarus? I was there, I'm sure we won!""",positive
239634570142707713,b'This old white dude on WorldStarHipHop had a plate shited on it sat down without wiping his ass &amp; ate his own shit OMFG so fucking NASTY!!',negative
244107469427720194,"b""@ProfOfGoonism September 22 is a Bastard Bearded Irishmen half way to St. Patty's Day party at Mulligan's. I'm going and Erika's going""",negative
210748996162035712,"b'Hola Muchachas, Are you ready for a night full of Fashion, Fun and Beauty. This Saturday Nikki Beach Miami and... http://t.co/Il5oYfDH'",positive
257131267882119168,b'Happy 20th Birthday @TheBoySwifties God Bless You! Hope God Makes aoo your dreams come true! Love you! Happy Swift Day!',positive
252282596963282944,"b""September 30 (DAY): Mostly sunny early, turning mostly cloudy with 30% chance t'stms after 1 pm. 50% after 5 pm, some strong. Highs 85-88.""",positive
239789158044925952,"b'How Mothers Day is renowned: Online Floral Mothers Day, also known as Mothering Sunday is notable on the fourth ... http://t.co/edh4OzoY'",positive
221521873408765955,"b""@nurinqistinaa @hannahban4na That's the 1st.2nd: Nadia &amp; Mysa about Mysa break dgn Adam. 3rd: this bullshit thingy -.-""",negative
